year;month;date;service;depart_st;arrival_st;avg_duration;exp_monthly_trains;cancelled_nb;delay>15;delay>30;delay>60;delay_external;delay_infrastructure;delay_traffic_management;delay_rolling_stock;delay_station_management;delay_passenger_related
2020;Jul;2020-07-01;International;PARIS EST;FRANCFORT;179;124;4;6;2;1;18.18;9.09;36.36;27.27;9.09;0.0
2020;Jul;2020-07-01;International;ITALIE;PARIS LYON;454;66;1;24;10;3;38.89;22.22;27.78;0.0;11.11;0.0
2020;Jul;2020-07-01;International;PARIS LYON;ZURICH;237;128;6;15;10;3;50.0;18.75;0.0;25.0;6.25;0.0
2020;Jul;2020-07-01;International;BARCELONA;PARIS LYON;343;36;2;16;8;2;0.0;20.0;60.0;0.0;20.0;0.0
2020;Aug;2020-08-01;National;PARIS MONTPARNASSE;ANGOULEME;133;296;5;19;8;3;24.14;13.79;17.24;37.93;3.45;3.45
2020;Aug;2020-08-01;National;BREST;PARIS MONTPARNASSE;232;242;5;12;2;0;8.33;41.67;8.33;25.0;0.0;16.67
2020;Aug;2020-08-01;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;173;238;0;16;3;1;0.0;42.86;9.52;19.05;9.52;19.05
2020;Aug;2020-08-01;National;LAVAL;PARIS MONTPARNASSE;91;217;3;18;7;4;19.23;26.92;23.08;30.77;0.0;0.0
2020;Aug;2020-08-01;National;REIMS;PARIS EST;46;201;0;2;1;0;11.11;11.11;55.56;22.22;0.0;0.0
2020;Aug;2020-08-01;National;STRASBOURG;PARIS EST;158;376;6;23;11;5;41.38;17.24;20.69;10.34;6.9;3.45
2020;Aug;2020-08-01;National;NANTES;STRASBOURG;337;57;0;4;4;4;50.0;50.0;0.0;0.0;0.0;0.0
2020;Aug;2020-08-01;National;DOUAI;PARIS NORD;75;118;1;3;0;0;4.17;54.17;16.67;8.33;12.5;4.17
2020;Aug;2020-08-01;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;213;246;0;27;8;3;33.33;11.11;25.93;22.22;7.41;0.0
2020;Aug;2020-08-01;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;211;258;4;50;17;6;12.0;14.0;28.0;26.0;16.0;4.0
2020;Aug;2020-08-01;National;PARIS LYON;BELLEGARDE (AIN);165;206;3;24;2;1;15.38;42.31;23.08;15.38;3.85;0.0
2020;Aug;2020-08-01;National;BELLEGARDE (AIN);PARIS LYON;171;207;3;18;3;1;12.0;40.0;20.0;20.0;0.0;8.0
2020;Aug;2020-08-01;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;131;147;3;8;4;0;33.33;25.0;16.67;16.67;8.33;0.0
2020;Aug;2020-08-01;National;PARIS LYON;GRENOBLE;184;111;0;7;4;0;0.0;28.57;28.57;28.57;0.0;14.29
2020;Aug;2020-08-01;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;83;210;4;5;2;0;4.55;18.18;40.91;18.18;18.18;0.0
2020;Aug;2020-08-01;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;84;212;2;13;8;3;11.76;14.71;47.06;5.88;5.88;14.71
2020;Aug;2020-08-01;National;PARIS LYON;MARSEILLE ST CHARLES;196;492;4;51;17;2;25.49;19.61;23.53;29.41;1.96;0.0
2020;Aug;2020-08-01;National;PARIS LYON;PERPIGNAN;306;232;0;25;14;3;20.0;48.0;4.0;24.0;0.0;4.0
2020;Aug;2020-08-01;National;PERPIGNAN;PARIS LYON;315;220;2;36;19;5;31.25;28.12;15.62;9.38;9.38;6.25
2020;Aug;2020-08-01;National;LYON PART DIEU;MARSEILLE ST CHARLES;105;395;0;45;19;7;25.0;23.33;26.67;13.33;6.67;5.0
2020;Aug;2020-08-01;International;PARIS EST;STUTTGART;160;57;1;2;2;1;50.0;0.0;0.0;50.0;0.0;0.0
2020;Aug;2020-08-01;International;PARIS LYON;ITALIE;427;58;0;9;4;1;22.22;11.11;22.22;33.33;11.11;0.0
2020;Aug;2020-08-01;International;BARCELONA;PARIS LYON;315;31;1;6;4;2;16.67;16.67;0.0;66.67;0.0;0.0
2020;Aug;2020-08-01;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;176;239;0;10;8;1;20.0;40.0;20.0;20.0;0.0;0.0
2020;Aug;2020-08-01;National;PARIS MONTPARNASSE;LAVAL;87;248;1;12;2;0;22.58;19.35;25.81;29.03;0.0;3.23
2020;Aug;2020-08-01;National;PARIS MONTPARNASSE;NANTES;133;460;3;21;8;5;39.39;12.12;24.24;12.12;3.03;9.09
2020;Aug;2020-08-01;National;PARIS MONTPARNASSE;QUIMPER;225;240;0;14;6;0;15.38;23.08;7.69;30.77;15.38;7.69
2020;Aug;2020-08-01;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;276;194;3;23;14;7;52.17;26.09;0.0;13.04;4.35;4.35
2020;Aug;2020-08-01;National;PARIS MONTPARNASSE;VANNES;154;250;0;17;6;0;12.5;29.17;16.67;20.83;8.33;12.5
2020;Aug;2020-08-01;National;LYON PART DIEU;RENNES;234;96;0;27;8;4;25.0;29.17;25.0;12.5;4.17;4.17
2020;Aug;2020-08-01;National;NANCY;PARIS EST;96;239;1;8;4;0;27.27;18.18;36.36;9.09;9.09;0.0
2020;Aug;2020-08-01;National;PARIS EST;STRASBOURG;157;377;3;18;14;7;38.1;23.81;0.0;28.57;9.52;0.0
2020;Aug;2020-08-01;National;PARIS NORD;LILLE;68;485;2;10;3;1;32.35;11.76;23.53;5.88;23.53;2.94
2020;Aug;2020-08-01;National;AVIGNON TGV;PARIS LYON;167;470;1;41;19;8;35.09;24.56;29.82;7.02;3.51;0.0
2020;Aug;2020-08-01;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;195;107;4;23;7;2;28.57;21.43;42.86;3.57;0.0;3.57
2020;Aug;2020-08-01;National;DIJON VILLE;PARIS LYON;103;250;4;21;10;7;8.7;43.48;30.43;4.35;8.7;4.35
2020;Aug;2020-08-01;National;MACON LOCHE;PARIS LYON;100;192;5;26;7;1;25.0;12.5;37.5;12.5;2.5;10.0
2020;Aug;2020-08-01;National;PARIS LYON;NICE VILLE;356;278;2;28;16;4;28.57;21.43;10.71;35.71;3.57;0.0
2020;Aug;2020-08-01;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;171;118;1;5;3;0;22.22;0.0;55.56;11.11;0.0;11.11
2020;Aug;2020-08-01;National;PARIS LYON;TOULON;238;313;3;40;15;3;30.77;23.08;7.69;30.77;7.69;0.0
2020;Aug;2020-08-01;National;VALENCE ALIXAN TGV;PARIS LYON;137;370;2;53;27;10;33.82;20.59;19.12;14.71;4.41;7.35
2020;Aug;2020-08-01;National;MONTPELLIER;LYON PART DIEU;115;167;1;13;8;5;28.57;42.86;23.81;0.0;4.76;0.0
2020;Aug;2020-08-01;International;PARIS EST;FRANCFORT;122;127;1;4;2;1;12.5;25.0;12.5;25.0;25.0;0.0
2020;Aug;2020-08-01;International;FRANCFORT;PARIS EST;133;120;3;14;6;2;40.91;18.18;18.18;9.09;13.64;0.0
2020;Aug;2020-08-01;International;GENEVE;PARIS LYON;200;186;2;14;3;1;6.67;40.0;20.0;26.67;0.0;6.67
2020;Aug;2020-08-01;International;LAUSANNE;PARIS LYON;231;148;2;12;3;1;0.0;46.15;23.08;23.08;0.0;7.69
2020;Aug;2020-08-01;International;ZURICH;PARIS LYON;235;128;2;17;8;4;10.53;21.05;36.84;26.32;5.26;0.0
2020;Aug;2020-08-01;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;152;707;15;48;14;5;25.49;19.61;11.76;35.29;3.92;3.92
2020;Aug;2020-08-01;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;149;746;19;111;66;24;41.27;27.78;5.56;13.49;4.76;7.14
2020;Aug;2020-08-01;National;NANTES;PARIS MONTPARNASSE;137;526;5;34;17;6;38.78;32.65;10.2;12.24;2.04;4.08
2020;Aug;2020-08-01;National;PARIS MONTPARNASSE;POITIERS;101;495;5;23;11;2;18.18;16.36;20.0;25.45;10.91;9.09
2020;Aug;2020-08-01;National;QUIMPER;PARIS MONTPARNASSE;230;252;0;20;7;0;5.0;40.0;10.0;45.0;0.0;0.0
2020;Aug;2020-08-01;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;67;425;7;14;7;2;16.67;25.0;33.33;10.42;10.42;4.17
2020;Aug;2020-08-01;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;273;185;0;17;14;9;35.29;47.06;5.88;0.0;0.0;11.76
2020;Aug;2020-08-01;National;PARIS MONTPARNASSE;TOURS;77;147;3;5;3;0;21.43;35.71;21.43;14.29;7.14;0.0
2020;Aug;2020-08-01;National;VANNES;PARIS MONTPARNASSE;160;276;0;23;8;0;9.68;35.48;9.68;35.48;0.0;9.68
2020;Aug;2020-08-01;National;RENNES;LYON PART DIEU;239;90;0;12;4;2;8.33;50.0;8.33;8.33;8.33;16.67
2020;Aug;2020-08-01;National;DUNKERQUE;PARIS NORD;133;121;0;8;1;1;18.75;62.5;12.5;0.0;6.25;0.0
2020;Aug;2020-08-01;National;MARSEILLE ST CHARLES;LILLE;283;194;4;39;12;6;23.08;20.51;23.08;17.95;12.82;2.56
2020;Aug;2020-08-01;National;BORDEAUX ST JEAN;TOURCOING;315;34;4;2;0;0;0.0;0.0;100.0;0.0;0.0;0.0
2020;Aug;2020-08-01;National;TOURCOING;BORDEAUX ST JEAN;297;33;3;7;3;1;14.29;0.0;42.86;14.29;28.57;0.0
2020;Aug;2020-08-01;National;LYON PART DIEU;PARIS LYON;123;578;5;38;20;6;14.55;10.91;38.18;14.55;10.91;10.91
2020;Aug;2020-08-01;National;PARIS LYON;MACON LOCHE;98;164;4;7;4;1;8.33;8.33;33.33;41.67;8.33;0.0
2020;Aug;2020-08-01;National;MONTPELLIER;PARIS LYON;210;236;2;41;23;8;41.03;15.38;17.95;17.95;5.13;2.56
2020;Aug;2020-08-01;National;PARIS LYON;MULHOUSE VILLE;171;248;3;16;10;2;15.0;25.0;25.0;30.0;5.0;0.0
2020;Aug;2020-08-01;National;PARIS LYON;NIMES;179;216;0;16;4;2;4.0;12.0;40.0;32.0;4.0;8.0
2020;Aug;2020-08-01;National;MARSEILLE ST CHARLES;LYON PART DIEU;104;381;3;37;17;9;18.37;28.57;16.33;18.37;12.24;6.12
2020;Aug;2020-08-01;National;LYON PART DIEU;MONTPELLIER;113;185;0;27;5;1;6.25;31.25;43.75;6.25;6.25;6.25
2020;Aug;2020-08-01;International;STUTTGART;PARIS EST;153;61;0;5;5;1;60.0;40.0;0.0;0.0;0.0;0.0
2020;Aug;2020-08-01;International;MARSEILLE ST CHARLES;MADRID;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Aug;2020-08-01;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;93;429;3;17;4;2;22.45;14.29;28.57;18.37;8.16;8.16
2020;Aug;2020-08-01;National;ANGERS SAINT LAUD;PARIS MONTPARNASSE;97;452;5;27;13;5;34.04;34.04;14.89;14.89;0.0;2.13
2020;Aug;2020-08-01;National;ANGOULEME;PARIS MONTPARNASSE;133;243;4;19;6;0;9.09;30.3;12.12;21.21;9.09;18.18
2020;Aug;2020-08-01;National;PARIS MONTPARNASSE;BREST;224;188;6;15;5;0;13.33;20.0;20.0;33.33;13.33;0.0
2020;Aug;2020-08-01;National;PARIS MONTPARNASSE;LE MANS;59;427;4;17;8;3;19.35;19.35;35.48;19.35;4.84;1.61
2020;Aug;2020-08-01;National;POITIERS;PARIS MONTPARNASSE;100;381;4;23;7;4;10.94;37.5;12.5;10.94;7.81;20.31
2020;Aug;2020-08-01;National;PARIS MONTPARNASSE;RENNES;104;619;8;31;11;1;26.09;15.22;13.04;36.96;4.35;4.35
2020;Aug;2020-08-01;National;RENNES;PARIS MONTPARNASSE;105;567;7;40;15;4;16.36;32.73;12.73;30.91;0.0;7.27
2020;Aug;2020-08-01;National;PARIS MONTPARNASSE;ST MALO;160;122;0;8;2;0;58.33;8.33;8.33;16.67;0.0;8.33
2020;Aug;2020-08-01;National;TOURS;PARIS MONTPARNASSE;82;157;2;7;2;1;18.75;37.5;18.75;18.75;0.0;6.25
2020;Aug;2020-08-01;National;METZ;PARIS EST;86;254;1;11;2;0;12.0;12.0;44.0;16.0;16.0;0.0
2020;Aug;2020-08-01;National;PARIS EST;REIMS;46;201;0;7;1;0;6.25;75.0;0.0;18.75;0.0;0.0
2020;Aug;2020-08-01;National;AIX EN PROVENCE TGV;PARIS LYON;189;374;1;32;19;8;40.62;25.0;21.88;12.5;0.0;0.0
2020;Aug;2020-08-01;National;ANNECY;PARIS LYON;235;117;4;18;4;1;16.67;33.33;38.89;5.56;0.0;5.56
2020;Aug;2020-08-01;National;PARIS LYON;AVIGNON TGV;162;454;3;40;13;4;19.3;12.28;33.33;28.07;5.26;1.75
2020;Aug;2020-08-01;National;GRENOBLE;PARIS LYON;183;122;0;12;7;0;16.67;25.0;41.67;16.67;0.0;0.0
2020;Aug;2020-08-01;National;PARIS LYON;LYON PART DIEU;122;584;7;26;11;3;21.62;13.51;32.43;24.32;8.11;0.0
2020;Aug;2020-08-01;National;MARSEILLE ST CHARLES;PARIS LYON;203;465;1;42;23;12;40.48;26.19;21.43;9.52;2.38;0.0
2020;Aug;2020-08-01;National;MULHOUSE VILLE;PARIS LYON;174;231;4;23;12;7;6.45;32.26;41.94;16.13;3.23;0.0
2020;Aug;2020-08-01;National;NICE VILLE;PARIS LYON;361;278;0;19;11;6;31.58;15.79;21.05;26.32;5.26;0.0
2020;Aug;2020-08-01;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;172;115;1;3;2;0;0.0;20.0;40.0;0.0;40.0;0.0
2020;Aug;2020-08-01;National;PARIS LYON;VALENCE ALIXAN TGV;133;353;0;15;6;2;3.23;9.68;29.03;48.39;3.23;6.45
2020;Aug;2020-08-01;International;PARIS LYON;LAUSANNE;224;146;3;14;2;0;14.29;42.86;14.29;14.29;7.14;7.14
2020;Aug;2020-08-01;International;PARIS LYON;ZURICH;235;127;2;13;7;2;11.11;22.22;22.22;44.44;0.0;0.0
2020;Aug;2020-08-01;International;MADRID;MARSEILLE ST CHARLES;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Aug;2020-08-01;International;PARIS LYON;BARCELONA;319;31;0;3;3;2;0.0;33.33;0.0;66.67;0.0;0.0
2020;Aug;2020-08-01;National;LE MANS;PARIS MONTPARNASSE;62;394;5;27;15;8;26.56;31.25;14.06;21.88;0.0;6.25
2020;Aug;2020-08-01;National;ST MALO;PARIS MONTPARNASSE;170;118;0;10;4;1;27.27;27.27;27.27;18.18;0.0;0.0
2020;Aug;2020-08-01;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;66;444;4;25;8;3;13.11;36.07;16.39;18.03;8.2;8.2
2020;Aug;2020-08-01;National;PARIS EST;METZ;85;255;2;6;1;0;9.09;36.36;22.73;4.55;27.27;0.0
2020;Aug;2020-08-01;National;PARIS EST;NANCY;96;217;0;4;1;0;28.57;14.29;28.57;0.0;14.29;14.29
2020;Aug;2020-08-01;National;STRASBOURG;NANTES;354;53;0;11;5;1;45.45;27.27;9.09;18.18;0.0;0.0
2020;Aug;2020-08-01;National;PARIS NORD;ARRAS;48;278;1;6;2;0;28.0;16.0;32.0;4.0;20.0;0.0
2020;Aug;2020-08-01;National;ARRAS;PARIS NORD;50;246;3;12;2;2;12.77;51.06;17.02;6.38;8.51;4.26
2020;Aug;2020-08-01;National;PARIS NORD;DOUAI;68;120;1;2;0;0;8.33;25.0;33.33;25.0;8.33;0.0
2020;Aug;2020-08-01;National;PARIS NORD;DUNKERQUE;129;146;0;9;2;1;21.43;57.14;14.29;0.0;0.0;7.14
2020;Aug;2020-08-01;National;LILLE;PARIS NORD;69;461;5;13;2;1;20.0;27.5;20.0;10.0;15.0;7.5
2020;Aug;2020-08-01;National;LILLE;LYON PART DIEU;183;282;0;15;4;0;21.88;12.5;25.0;21.88;15.62;3.12
2020;Aug;2020-08-01;National;LYON PART DIEU;LILLE;191;221;3;44;9;4;20.34;16.95;30.51;11.86;13.56;6.78
2020;Aug;2020-08-01;National;LILLE;MARSEILLE ST CHARLES;294;215;0;26;8;3;34.62;11.54;23.08;23.08;7.69;0.0
2020;Aug;2020-08-01;National;MARSEILLE ST CHARLES;TOURCOING;294;30;0;9;4;0;11.11;0.0;22.22;44.44;11.11;11.11
2020;Aug;2020-08-01;National;LYON PART DIEU;MARNE LA VALLEE;109;251;3;51;11;4;10.0;14.29;38.57;15.71;14.29;7.14
2020;Aug;2020-08-01;National;MARNE LA VALLEE;LYON PART DIEU;110;314;1;16;5;1;22.22;13.89;25.0;22.22;13.89;2.78
2020;Aug;2020-08-01;National;PARIS LYON;AIX EN PROVENCE TGV;184;401;4;28;6;2;16.67;16.67;26.67;36.67;3.33;0.0
2020;Aug;2020-08-01;National;PARIS LYON;ANNECY;223;104;2;6;1;1;16.67;33.33;16.67;33.33;0.0;0.0
2020;Aug;2020-08-01;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;138;134;2;10;6;5;11.11;44.44;22.22;0.0;11.11;11.11
2020;Aug;2020-08-01;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;179;113;0;12;5;1;6.67;13.33;33.33;46.67;0.0;0.0
2020;Aug;2020-08-01;National;PARIS LYON;DIJON VILLE;98;285;5;9;4;0;33.33;13.33;6.67;33.33;13.33;0.0
2020;Aug;2020-08-01;National;PARIS LYON;MONTPELLIER;209;216;0;17;5;3;18.75;0.0;31.25;37.5;6.25;6.25
2020;Aug;2020-08-01;National;NIMES;PARIS LYON;182;235;2;41;23;8;42.22;13.33;20.0;15.56;4.44;4.44
2020;Aug;2020-08-01;National;TOULON;PARIS LYON;250;338;1;24;14;7;29.17;25.0;20.83;20.83;4.17;0.0
2020;Aug;2020-08-01;International;PARIS LYON;GENEVE;191;186;2;24;5;0;13.04;43.48;21.74;13.04;8.7;0.0
2020;Aug;2020-08-01;International;ITALIE;PARIS LYON;438;59;1;23;10;1;26.09;13.04;52.17;4.35;0.0;4.35
2020;Sep;2020-09-01;National;PARIS MONTPARNASSE;LE MANS;60;474;3;18;8;0;26.53;18.37;34.69;10.2;10.2;0.0
2020;Sep;2020-09-01;National;PARIS MONTPARNASSE;QUIMPER;225;243;1;21;7;0;38.1;19.05;14.29;14.29;4.76;9.52
2020;Sep;2020-09-01;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;67;400;0;21;8;2;21.43;26.19;35.71;11.9;0.0;4.76
2020;Sep;2020-09-01;National;LYON PART DIEU;RENNES;239;78;0;10;3;1;20.0;0.0;40.0;30.0;0.0;10.0
2020;Sep;2020-09-01;National;METZ;PARIS EST;86;255;1;12;2;1;19.05;14.29;33.33;19.05;4.76;9.52
2020;Sep;2020-09-01;National;NANCY;PARIS EST;96;271;1;10;6;1;38.46;15.38;23.08;23.08;0.0;0.0
2020;Sep;2020-09-01;National;REIMS;PARIS EST;46;192;1;4;2;0;29.41;5.88;41.18;11.76;5.88;5.88
2020;Sep;2020-09-01;National;STRASBOURG;PARIS EST;154;379;6;11;6;0;38.89;5.56;22.22;27.78;5.56;0.0
2020;Sep;2020-09-01;National;TOURCOING;BORDEAUX ST JEAN;297;26;0;4;2;0;50.0;25.0;0.0;25.0;0.0;0.0
2020;Sep;2020-09-01;National;LYON PART DIEU;MARNE LA VALLEE;109;247;0;28;6;1;19.15;19.15;29.79;17.02;10.64;4.26
2020;Sep;2020-09-01;National;PARIS LYON;AIX EN PROVENCE TGV;185;390;0;23;11;2;43.48;13.04;4.35;39.13;0.0;0.0
2020;Sep;2020-09-01;National;AIX EN PROVENCE TGV;PARIS LYON;188;362;1;28;11;3;25.0;17.86;21.43;35.71;0.0;0.0
2020;Sep;2020-09-01;National;ANNECY;PARIS LYON;230;140;2;13;2;0;38.46;23.08;38.46;0.0;0.0;0.0
2020;Sep;2020-09-01;National;PARIS LYON;BELLEGARDE (AIN);165;200;4;20;7;4;15.38;30.77;11.54;38.46;3.85;0.0
2020;Sep;2020-09-01;National;PARIS LYON;GRENOBLE;184;207;0;12;3;2;0.0;43.75;31.25;18.75;6.25;0.0
2020;Sep;2020-09-01;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;82;203;1;5;1;0;27.27;27.27;31.82;9.09;4.55;0.0
2020;Sep;2020-09-01;National;PARIS LYON;LYON PART DIEU;121;636;3;19;5;2;22.86;25.71;11.43;31.43;8.57;0.0
2020;Sep;2020-09-01;National;PARIS LYON;NIMES;179;219;2;13;5;1;20.0;13.33;33.33;33.33;0.0;0.0
2020;Sep;2020-09-01;National;LYON PART DIEU;MARSEILLE ST CHARLES;106;371;2;35;20;7;39.53;25.58;13.95;11.63;9.3;0.0
2020;Sep;2020-09-01;National;MARSEILLE ST CHARLES;LYON PART DIEU;105;359;4;17;6;3;33.33;16.67;25.0;12.5;12.5;0.0
2020;Sep;2020-09-01;International;FRANCFORT;PARIS EST;194;119;3;5;2;1;22.22;11.11;55.56;0.0;0.0;11.11
2020;Sep;2020-09-01;International;STUTTGART;PARIS EST;177;63;2;3;0;0;20.0;20.0;40.0;20.0;0.0;0.0
2020;Sep;2020-09-01;International;MADRID;MARSEILLE ST CHARLES;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Sep;2020-09-01;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;152;735;9;78;40;10;57.14;13.1;5.95;17.86;3.57;2.38
2020;Sep;2020-09-01;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;148;750;5;113;59;11;54.7;23.93;12.82;6.84;1.71;0.0
2020;Sep;2020-09-01;National;LE MANS;PARIS MONTPARNASSE;62;422;4;26;10;2;21.21;42.42;18.18;9.09;1.52;7.58
2020;Sep;2020-09-01;National;PARIS MONTPARNASSE;RENNES;104;609;3;37;14;1;40.91;22.73;11.36;15.91;9.09;0.0
2020;Sep;2020-09-01;National;PARIS MONTPARNASSE;ST MALO;158;97;0;5;2;0;25.0;25.0;12.5;25.0;12.5;0.0
2020;Sep;2020-09-01;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;272;174;2;22;16;4;50.0;18.18;4.55;22.73;4.55;0.0
2020;Sep;2020-09-01;National;PARIS MONTPARNASSE;TOURS;77;191;1;5;4;1;27.27;27.27;18.18;18.18;9.09;0.0
2020;Sep;2020-09-01;National;TOURS;PARIS MONTPARNASSE;80;186;0;8;5;1;19.05;23.81;38.1;19.05;0.0;0.0
2020;Sep;2020-09-01;National;PARIS MONTPARNASSE;VANNES;156;255;1;28;12;0;28.95;21.05;13.16;18.42;7.89;10.53
2020;Sep;2020-09-01;National;PARIS EST;NANCY;96;244;0;8;1;0;50.0;25.0;0.0;25.0;0.0;0.0
2020;Sep;2020-09-01;National;PARIS NORD;ARRAS;48;276;4;4;4;0;18.18;27.27;13.64;27.27;13.64;0.0
2020;Sep;2020-09-01;National;ARRAS;PARIS NORD;50;290;5;11;1;0;10.42;31.25;39.58;4.17;10.42;4.17
2020;Sep;2020-09-01;National;DUNKERQUE;PARIS NORD;130;166;2;7;1;0;15.38;46.15;30.77;0.0;7.69;0.0
2020;Sep;2020-09-01;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;214;238;2;25;15;4;40.0;16.0;8.0;16.0;16.0;4.0
2020;Sep;2020-09-01;National;PARIS LYON;ANNECY;223;144;0;7;4;1;14.29;14.29;57.14;14.29;0.0;0.0
2020;Sep;2020-09-01;National;BELLEGARDE (AIN);PARIS LYON;167;204;3;17;6;1;17.39;30.43;13.04;26.09;8.7;4.35
2020;Sep;2020-09-01;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;179;145;0;11;6;3;0.0;30.77;30.77;30.77;7.69;0.0
2020;Sep;2020-09-01;National;LYON PART DIEU;PARIS LYON;122;654;4;33;10;0;18.75;18.75;29.17;14.58;16.67;2.08
2020;Sep;2020-09-01;National;MARSEILLE ST CHARLES;PARIS LYON;201;480;2;45;17;3;31.11;20.0;20.0;26.67;2.22;0.0
2020;Sep;2020-09-01;National;PARIS LYON;NICE VILLE;356;207;1;23;15;5;21.74;34.78;21.74;21.74;0.0;0.0
2020;Sep;2020-09-01;National;PERPIGNAN;PARIS LYON;312;178;1;13;3;1;53.85;30.77;7.69;0.0;7.69;0.0
2020;Sep;2020-09-01;National;PARIS LYON;VALENCE ALIXAN TGV;132;311;2;11;7;2;25.0;20.83;25.0;25.0;4.17;0.0
2020;Sep;2020-09-01;International;PARIS EST;FRANCFORT;185;121;2;10;3;0;38.46;23.08;15.38;15.38;7.69;0.0
2020;Sep;2020-09-01;International;PARIS LYON;ZURICH;230;137;1;22;8;3;0.0;52.0;16.0;24.0;8.0;0.0
2020;Sep;2020-09-01;International;MARSEILLE ST CHARLES;MADRID;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Sep;2020-09-01;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;94;435;2;25;9;3;47.5;20.0;15.0;12.5;5.0;0.0
2020;Sep;2020-09-01;National;ANGOULEME;PARIS MONTPARNASSE;130;265;0;24;8;4;27.03;45.95;16.22;5.41;5.41;0.0
2020;Sep;2020-09-01;National;PARIS MONTPARNASSE;BREST;225;229;1;20;8;0;45.0;15.0;10.0;15.0;10.0;5.0
2020;Sep;2020-09-01;National;BREST;PARIS MONTPARNASSE;232;276;2;26;13;7;38.46;26.92;3.85;19.23;7.69;3.85
2020;Sep;2020-09-01;National;NANTES;PARIS MONTPARNASSE;137;534;2;40;21;5;33.33;40.35;8.77;12.28;1.75;3.51
2020;Sep;2020-09-01;National;PARIS MONTPARNASSE;POITIERS;100;514;2;20;9;2;35.0;20.0;10.0;22.5;2.5;10.0
2020;Sep;2020-09-01;National;ST MALO;PARIS MONTPARNASSE;161;88;0;6;0;0;16.67;58.33;8.33;0.0;0.0;16.67
2020;Sep;2020-09-01;National;VANNES;PARIS MONTPARNASSE;161;261;3;19;7;1;28.12;34.38;9.38;21.88;0.0;6.25
2020;Sep;2020-09-01;National;PARIS EST;METZ;85;257;0;10;4;1;21.05;10.53;10.53;36.84;21.05;0.0
2020;Sep;2020-09-01;National;STRASBOURG;NANTES;353;50;1;7;3;2;71.43;0.0;14.29;14.29;0.0;0.0
2020;Sep;2020-09-01;National;PARIS NORD;DOUAI;71;138;1;7;3;0;23.81;23.81;23.81;14.29;14.29;0.0
2020;Sep;2020-09-01;National;LYON PART DIEU;LILLE;190;214;0;21;7;0;21.05;23.68;26.32;15.79;7.89;5.26
2020;Sep;2020-09-01;National;MARSEILLE ST CHARLES;LILLE;284;178;0;20;8;2;30.0;0.0;35.0;30.0;0.0;5.0
2020;Sep;2020-09-01;National;AVIGNON TGV;PARIS LYON;167;396;1;31;12;3;17.78;20.0;35.56;24.44;2.22;0.0
2020;Sep;2020-09-01;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;134;168;0;4;2;2;14.29;28.57;28.57;14.29;14.29;0.0
2020;Sep;2020-09-01;National;DIJON VILLE;PARIS LYON;101;358;1;11;7;2;12.5;25.0;33.33;16.67;12.5;0.0
2020;Sep;2020-09-01;National;GRENOBLE;PARIS LYON;184;214;1;12;8;3;30.77;46.15;7.69;7.69;7.69;0.0
2020;Sep;2020-09-01;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;84;214;2;10;6;1;18.18;22.73;40.91;0.0;13.64;4.55
2020;Sep;2020-09-01;National;PARIS LYON;MACON LOCHE;97;199;1;7;2;1;25.0;16.67;16.67;41.67;0.0;0.0
2020;Sep;2020-09-01;National;MACON LOCHE;PARIS LYON;99;208;3;20;4;0;27.59;24.14;37.93;0.0;10.34;0.0
